	Error
1	0.5163624771488469
2	0.5163624771488469
3	0.5163624771488469
4	0.5163624771488469
5	0.5163624771488469
6	0.5163624771488469
7	0.5163624771488469
8	0.5163624771488469
9	0.5163624771488469
10	0.5163624771488469
11	0.5163624771488469
12	0.5163624771488469
13	0.5163624771488469
14	0.5163624771488469
15	0.5163624771488469
16	0.5163624771488469
17	0.5163624771488469
18	0.5163624771488469
19	0.5163624771488469
20	0.5163624771488469
21	0.5163624771488469
22	0.5163624771488469
23	0.5184448317005292
24	0.5184448317005292
25	0.5184448317005292
26	0.5184448317005292
27	0.5184448317005292
28	0.5184448317005292
29	0.5184448317005292
30	0.5184448317005292
31	0.5184448317005292
32	0.5184448317005292
33	0.5184448317005292
34	0.5184448317005292
35	0.5184448317005292
36	0.5184448317005292
37	0.5184448317005292
38	0.5184448317005292
39	0.5184448317005292
40	0.5184448317005292
41	0.5184448317005292
42	0.5184448317005292
43	0.5184448317005292
44	0.5184448317005292
45	0.5184448317005292
46	0.5184448317005292
47	0.5184448317005292
48	0.5184448317005292
49	0.5184448317005292
50	0.5184448317005292
51	0.5184448317005292
52	0.5184513381895811
53	0.5184513381895811
54	0.5184513381895811
55	0.5184513381895811
56	0.5184513381895811
57	0.5184513381895811
58	0.5184513381895811
59	0.5184513381895811
60	0.5184513381895811
61	0.5184513381895811
62	0.5184513381895811
63	0.5184513381895811
64	0.5184513381895811
65	0.5184513381895811
66	0.5184513381895811
67	0.5184513381895811
68	0.5184513381895811
69	0.5184513381895811
70	0.5184513381895811
71	0.5184513381895811
72	0.5184513381895811
73	0.5184513381895811
74	0.5187265087402068
75	0.5187265087402068
76	0.5187265087402068
77	0.5187265087402068
78	0.5187265087402068
79	0.5187265087402068
80	0.5187265087402068
81	0.5187265087402068
82	0.5187265087402068
83	0.5187265087402068
84	0.5187265087402068
85	0.5187265087402068
86	0.5187265087402068
87	0.5187265087402068
88	0.5187265087402068
89	0.5187265087402068
90	0.5187265087402068
91	0.5187265087402068
92	0.5187265087402068
93	0.5187265087402068
94	0.5187265087402068
95	0.5187265087402068
96	0.5187265087402068
97	0.5187265087402068
98	0.5187265087402068
99	0.5187265087402068
100	0.5187265087402068
101	0.5187265087402068
102	0.5187265087402068
103	0.5187265087402068
104	0.5187265087402068
105	0.5187265087402068
106	0.5187265087402068
107	0.5187265087402068
108	0.5187265087402068
109	0.5187265087402068
110	0.5187265087402068
111	0.5187265087402068
112	0.5187265087402068
113	0.5187265087402068
114	0.5187265087402068
115	0.5187265087402068
116	0.5187265087402068
117	0.5187330152292586
118	0.5187330152292586
119	0.5187330152292586
120	0.5187330152292586
121	0.5187330152292586
122	0.5187330152292586
123	0.5187330152292586
124	0.5187330152292586
125	0.5187330152292586
126	0.5187330152292586
127	0.5187330152292586
128	0.5187330152292586
129	0.5187330152292586
130	0.5187330152292586
131	0.5187330152292586
132	0.5187330152292586
133	0.5187330152292586
134	0.5187330152292586
135	0.5187330152292586
136	0.5187330152292586
137	0.5187330152292586
138	0.5187330152292586
139	0.5187330152292586
140	0.5187395217183105
141	0.5187395217183105
142	0.5187395217183105
143	0.5187395217183105
144	0.5187395217183105
145	0.5187395217183105
146	0.5187395217183105
147	0.5187395217183105
148	0.5187395217183105
149	0.5187395217183105
150	0.5187395217183105
151	0.5187395217183105
152	0.5187395217183105
153	0.5187395217183105
154	0.5187395217183105
155	0.5187395217183105
156	0.5187395217183105
157	0.5187395217183105
158	0.5187395217183105
159	0.5187395217183105
160	0.5187395217183105
161	0.5187395217183105
162	0.5187395217183105
163	0.5187395217183105
164	0.5187395217183105
165	0.5187330152292586
166	0.5187330152292586
167	0.5187330152292586
168	0.5187330152292586
169	0.5187330152292586
170	0.5187330152292586
171	0.5187330152292586
172	0.5187330152292586
173	0.5187330152292586
174	0.5187330152292586
175	0.5187330152292586
176	0.5187330152292586
177	0.5187330152292586
178	0.5187330152292586
179	0.5187330152292586
180	0.5187330152292586
181	0.5187330152292586
182	0.5187330152292586
183	0.5187330152292586
184	0.5187330152292586
185	0.5187330152292586
186	0.5187330152292586
187	0.5187330152292586
188	0.5187330152292586
189	0.5187330152292586
190	0.5187330152292586
191	0.5187330152292586
192	0.5187330152292586
193	0.5187330152292586
194	0.5187330152292586
195	0.5187330152292586
196	0.5187330152292586
197	0.5187330152292586
198	0.5187330152292586
199	0.5187330152292586
200	0.5187330152292586
201	0.5187330152292586
202	0.5187330152292586
203	0.5187330152292586
204	0.5187330152292586
205	0.5187330152292586
206	0.5187330152292586
207	0.5187330152292586
208	0.5187395217183105
209	0.5187395217183105
210	0.5187395217183105
211	0.5187395217183105
212	0.5187395217183105
213	0.5187395217183105
214	0.5187395217183105
215	0.5187395217183105
216	0.5187395217183105
217	0.5187395217183105
218	0.5187395217183105
219	0.5187395217183105
220	0.5187395217183105
221	0.5187395217183105
222	0.5187395217183105
223	0.5187460282073623
224	0.5187460282073623
225	0.5187460282073623
226	0.5187460282073623
227	0.5187460282073623
228	0.5187460282073623
229	0.5187460282073623
230	0.5187460282073623
231	0.5187460282073623
232	0.5187460282073623
233	0.5187460282073623
234	0.5187460282073623
235	0.5187460282073623
236	0.5187460282073623
237	0.5187460282073623
238	0.5187460282073623
239	0.5187460282073623
240	0.5187460282073623
241	0.5187460282073623
242	0.5187460282073623
243	0.5187460282073623
244	0.5187460282073623
245	0.5187460282073623
246	0.5187460282073623
247	0.5187460282073623
248	0.5187460282073623
249	0.5187460282073623
250	0.5187460282073623
251	0.5187460282073623
252	0.5187460282073623
253	0.5187460282073623
254	0.5187460282073623
255	0.5187460282073623
256	0.5187460282073623
257	0.5187460282073623
258	0.5187460282073623
