	Error
1	0.36273229935703605
2	0.36273229935703605
3	0.36273229935703605
4	0.36273229935703605
5	0.36273229935703605
6	0.36273229935703605
7	0.36273229935703605
8	0.36273229935703605
9	0.36273229935703605
10	0.36273229935703605
11	0.36273229935703605
12	0.36273229935703605
13	0.36273229935703605
14	0.36273229935703605
15	0.36273229935703605
16	0.36273229935703605
17	0.36273229935703605
18	0.36273229935703605
19	0.36273229935703605
20	0.36273229935703605
21	0.36273229935703605
22	0.36273229935703605
23	0.36273229935703605
24	0.36273229935703605
25	0.36273229935703605
26	0.36273229935703605
27	0.36273229935703605
28	0.36273229935703605
29	0.36273229935703605
30	0.36273229935703605
31	0.36273229935703605
32	0.36273229935703605
33	0.36273796590112867
34	0.36273796590112867
35	0.36273796590112867
36	0.36273796590112867
37	0.36274363244522123
38	0.36274363244522123
39	0.36274363244522123
40	0.36274363244522123
41	0.36274363244522123
42	0.36274363244522123
43	0.36274363244522123
44	0.36274363244522123
45	0.36274363244522123
46	0.36274363244522123
47	0.36274363244522123
48	0.36274363244522123
49	0.36274363244522123
50	0.36274363244522123
51	0.36274363244522123
52	0.36274363244522123
53	0.36274363244522123
54	0.36274363244522123
55	0.36274363244522123
56	0.36274363244522123
57	0.36274363244522123
58	0.36274363244522123
59	0.36274363244522123
60	0.36274363244522123
61	0.36274363244522123
62	0.36274363244522123
63	0.36274363244522123
64	0.36274363244522123
65	0.36274363244522123
66	0.36274363244522123
67	0.36274363244522123
68	0.36274363244522123
69	0.36274363244522123
70	0.36274363244522123
71	0.36274363244522123
72	0.36274363244522123
73	0.36274363244522123
74	0.36274363244522123
75	0.36274363244522123
76	0.36274363244522123
77	0.36274363244522123
78	0.36274363244522123
79	0.36274363244522123
80	0.36274363244522123
81	0.36274363244522123
82	0.36274363244522123
83	0.36274363244522123
84	0.36274363244522123
85	0.36274363244522123
86	0.36274363244522123
87	0.36274363244522123
88	0.36274363244522123
89	0.36274363244522123
90	0.36274363244522123
91	0.36274363244522123
92	0.3627492989893139
93	0.3627492989893139
94	0.3627492989893139
95	0.3627492989893139
96	0.3627492989893139
97	0.3627492989893139
98	0.3627492989893139
99	0.3627492989893139
100	0.3627492989893139
101	0.3627492989893139
102	0.3627492989893139
103	0.3627492989893139
104	0.3627492989893139
105	0.3627492989893139
106	0.3627492989893139
107	0.3627492989893139
108	0.3627492989893139
109	0.3627492989893139
110	0.3627492989893139
111	0.3627492989893139
112	0.3627492989893139
113	0.3627492989893139
114	0.3627492989893139
115	0.3627492989893139
116	0.3627492989893139
117	0.3627492989893139
118	0.3627492989893139
119	0.3627492989893139
120	0.3627492989893139
121	0.3627492989893139
122	0.3627492989893139
123	0.3627492989893139
124	0.3627492989893139
125	0.3627492989893139
126	0.3627492989893139
127	0.3627492989893139
128	0.3627492989893139
129	0.3627492989893139
130	0.3627492989893139
131	0.3627492989893139
132	0.3627492989893139
133	0.3627492989893139
134	0.3627492989893139
135	0.3627492989893139
136	0.3627492989893139
137	0.3627492989893139
138	0.3627492989893139
139	0.3627492989893139
140	0.3627492989893139
141	0.3627492989893139
142	0.3627492989893139
143	0.3627492989893139
144	0.3627492989893139
145	0.3627492989893139
146	0.3627492989893139
147	0.3627492989893139
148	0.3627492989893139
149	0.3627492989893139
150	0.3627492989893139
151	0.3627492989893139
152	0.3627492989893139
153	0.3627492989893139
154	0.3627492989893139
155	0.3627492989893139
156	0.3627492989893139
157	0.3627492989893139
158	0.3627492989893139
159	0.3627492989893139
160	0.3627492989893139
161	0.3627492989893139
162	0.3627492989893139
163	0.3627492989893139
164	0.3627492989893139
165	0.3627492989893139
166	0.3627492989893139
167	0.3627492989893139
168	0.3627492989893139
169	0.3627492989893139
170	0.3627492989893139
171	0.3627492989893139
172	0.3627492989893139
173	0.3627492989893139
174	0.3627492989893139
175	0.3627492989893139
176	0.3627492989893139
177	0.3627492989893139
178	0.3627492989893139
179	0.3627492989893139
180	0.3627492989893139
181	0.3627492989893139
182	0.3627492989893139
183	0.3627492989893139
